;len;Скорость;Широта;Долгота;Вес мгновенный;Продольный наклон;Поперечный наклон;Высота;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;уклон;azimut;isin_border;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;nom_point;уровень давления впереди,МПа;уровень давления сзади,МПа;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;рекомендованная скорость_min;рекомендованная скорость_max
94;1987.0;29.0;53.734851;86.8350878;214.0;-0.05680333688153299;-2.6129929032667856;107.28659003831616;;76.4;30.527100061661887;110.6;-0.0591414295911083;-1.026817579280106;0.0010196798205363;Груженный движется вперед;95;7530G;240;1347.0;35.0;42.0;792.0;32.07446808510638;784.0;34.0;860.0;45.50865800865801;852.0;43.0;12.0;45.0;834.46783625731;46.0;37.370451388888895;6.7;6.3;9.0;10.3;1.478882554254426;2.354264148964405;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
95;2054.0;30.0;53.7352802;86.834365;218.0;0.05960535996595764;-2.867351425326162;108.1256704980863;;76.4;67.44018544880768;127.4;-0.0224329560517997;-0.979912307535434;-0.0010196798205363;Груженный движется вперед;95;7530G;240;1342.0;40.0;57.5;792.0;32.11702127659574;784.0;34.0;860.0;45.5;852.0;43.0;12.0;45.0;834.514619883041;46.0;37.51200694444445;6.5;7.3;9.5;9.4;1.2136529139379348;2.3321055525259435;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
96;2088.0;29.0;53.7354959;86.8340175;216.0;0.350907243931914;-2.860479973923719;108.81072796935067;;76.8;33.16890131066509;123.075;-0.0367084735393086;-0.9982665443050882;-0.0061180789232181;Груженный движется вперед;95;7530G;240;1412.5;37.0;48.0;792.0;32.159574468085104;784.0;34.0;860.0;45.49134199134199;852.0;43.0;12.0;45.0;834.561403508772;46.0;37.68294444444445;6.1;6.9;8.3;10.4;0.916517302753498;2.2458418059181726;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
97;2123.0;30.0;53.7357461;86.8336789;217.0;-0.5142582069610182;-3.1002918031671154;109.3969348659024;;76.8;35.677503918744904;243.625;-0.0989089425920261;-1.017640460895279;0.0091771183848271;Груженный движется вперед;95;7530G;240;1414.0;71.0;99.5;792.0;32.202127659574465;784.0;34.0;860.0;45.48268398268398;852.0;43.0;12.0;45.0;834.6081871345029;46.0;37.9536388888889;7.1;6.2;10.5;9.2;0.7189955510877442;2.040058064644712;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
98;2156.0;29.0;53.736008;86.8334544;216.0;1.0553044385985713;-3.1653018896594327;109.89655172413997;;77.2;32.68865725194349;355.1;-0.0183542367696543;-0.9962271846640156;-0.0183542367696543;Груженный движется вперед;95;7530G;240;1748.0;84.0;86.0;792.0;32.24468085106383;784.0;34.0;860.0;45.47402597402598;852.0;43.0;12.0;45.0;834.6549707602339;46.0;38.34819444444445;5.3;7.0;9.8;8.8;0.582690348823114;1.8576011772306913;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
99;2190.0;30.0;53.7362984;86.8333096;217.0;0.5807017938048282;-3.2515834992771633;110.32490421456143;;76.8;33.704476005068045;259.775;-0.0734169470786173;-1.00336494340777;-0.0101967982053635;Груженный движется вперед;95;7530G;240;1453.0;72.0;71.5;792.0;32.287234042553195;784.0;34.0;860.0;45.46536796536796;852.0;43.0;12.0;45.0;834.7017543859649;46.0;38.63683333333334;7.9;6.7;10.7;8.4;0.3595232888005361;1.7432985741532372;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
100;2225.0;31.0;53.7366148;86.8332164;214.0;-0.2970512569618052;-3.186079484310465;110.58773946360358;;77.2;35.75271677087609;152.15;-0.0693382277964719;-0.9809319873559702;0.0050983991026817;Груженный движется вперед;95;7530G;240;1103.0;56.0;100.0;792.0;32.32978723404256;784.0;34.0;860.0;45.45670995670996;852.0;43.0;12.0;45.0;834.7485380116959;46.0;38.8058888888889;6.9;7.3;9.2;9.5;0.2031996017231672;1.751016355088181;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
101;2272.0;31.0;53.7370258;86.8330898;215.0;1.40177241094169;-3.2234123728235184;110.74942528735838;;77.2;46.50629592643311;170.075;-0.0397675130009177;-0.9992862241256244;-0.0244723156928724;Груженный движется вперед;95;7530G;240;1432.0;50.5;68.5;792.0;32.37234042553192;784.0;34.0;860.0;45.44805194805195;852.0;43.0;12.0;45.0;834.7953216374269;46.0;38.99486111111112;6.7;6.4;9.7;9.4;0.026530169141247353;1.670844238313296;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
102;2306.0;32.0;53.7373322;86.8330378;213.0;0.7295665168460841;-3.201388215277941;110.78390804597906;;77.2;34.2802934701966;199.625;-0.0907515040277353;-1.0370143774854697;-0.0132558376669725;Груженный движется вперед;95;7530G;240;1464.0;57.5;60.5;792.0;32.41489361702128;784.0;34.0;860.0;45.43939393939394;852.0;43.0;12.0;45.0;834.8421052631579;46.0;39.21666666666668;7.3;6.1;9.8;9.4;-0.11012095201671385;1.581550148251936;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
103;2345.0;34.0;53.7376842;86.8330314;216.0;0.1176563831276945;-3.2078916563371074;110.75249042145799;;77.6;39.18739016720081;102.5;-0.0438462322830631;-0.99214846538187;-0.0020393596410727;Груженный движется вперед;95;7530G;240;1363.0;32.0;46.5;792.0;32.45744680851064;784.0;34.0;860.0;45.430735930735935;852.0;43.0;12.0;45.0;834.8888888888889;46.0;39.35902777777779;7.1;7.0;8.7;10.0;-0.1319952927861778;1.6501917541551663;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
104;2388.0;35.0;53.7380678;86.8329798;215.0;1.2972275259750552;-3.2078719467706205;110.69578544061507;;77.6;42.837827050720406;106.4;-0.0326297542571632;-0.9901091057407974;-0.0224329560517997;Груженный движется вперед;95;7530G;240;1148.0;38.0;67.0;792.0;32.5;784.0;34.0;860.0;45.42207792207792;852.0;43.0;12.0;45.0;834.9356725146199;46.0;39.47725000000001;6.6;7.2;9.2;9.5;-0.08861995425581917;1.5513277591474666;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
105;2429.0;35.0;53.7384384;86.832992;215.0;0.05754033738376166;-3.1792881119791363;110.63371647509784;;77.2;41.263521629853344;121.9;-0.0601611094116447;-1.0135617416131335;-0.0010196798205363;Груженный движется вперед;95;7530G;240;977.0;50.0;100.0;792.0;32.54255319148936;784.0;34.0;860.0;45.41341991341992;852.0;43.0;12.0;45.0;834.9824561403509;46.0;39.61269444444446;7.2;6.5;8.7;10.3;0.08589276945099222;1.608810269898222;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
106;2470.0;34.0;53.7387992;86.8329688;216.0;-1.3601706118223225;-3.184636761056887;110.6988505747147;;77.6;40.19379033958687;43.75;-0.0367084735393086;-0.9870500662791885;0.023452635872336;Груженный движется вперед;95;7530G;240;1301.0;16.0;24.0;792.0;32.58510638297872;784.0;34.0;860.0;45.40476190476191;852.0;43.0;12.0;45.0;835.0292397660819;46.0;39.66130555555557;6.6;7.3;8.6;10.2;0.3550605388164178;1.494497222703926;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
107;2509.0;34.0;53.739152;86.8330144;214.0;-0.6184324559491916;-3.0949743645631203;110.91417624521277;;77.6;39.38877865364918;47.9;-0.0662791883348628;-1.0370143774854697;0.0112164780258998;Груженный движется вперед;95;7530G;240;1299.0;17.0;27.0;792.0;32.62765957446808;784.0;34.0;860.0;45.396103896103895;852.0;43.0;12.0;45.0;835.0760233918129;46.0;39.7145277777778;7.9;7.0;8.8;9.6;0.532439226532632;1.4623920584213692;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
108;2548.0;33.0;53.7394971;86.8330779;215.0;-0.4639341701313575;-3.023700998588303;111.23908045977217;;77.6;38.64384767356458;48.15;-0.0550627103089629;-1.0059141429591107;0.0081574385642908;Груженный движется вперед;95;7530G;240;1299.0;17.0;27.0;792.0;32.670212765957444;784.0;34.0;860.0;45.38744588744589;852.0;43.0;12.0;45.0;835.1228070175439;46.0;39.7680277777778;6.6;7.9;10.2;8.5;0.6767826726104055;1.158979345073292;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
109;2583.0;31.0;53.7397908;86.8332948;214.0;0.1675968079635097;-2.844165704673996;111.65977011494459;;77.6;35.677964527580215;74.9;-0.0989089425920261;-1.041093096767615;-0.003059039461609;Груженный движется вперед;95;7530G;240;1128.5;42.0;78.0;792.0;32.712765957446805;784.0;34.0;860.0;45.37878787878788;852.0;43.0;12.0;45.0;835.1695906432749;46.0;39.93447222222224;7.2;7.4;10.5;8.8;0.7055498781223288;1.0366913907923254;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
110;2653.0;30.0;53.7403255;86.8338295;215.0;0.287334898172705;-2.455155638248655;112.09731800766491;;77.6;69.15530280418395;143.5;-0.0050983991026817;-1.0166207810747423;-0.0050983991026817;Груженный движется вперед;95;7530G;240;1429.0;45.0;52.0;792.0;32.75531914893617;784.0;34.0;860.0;45.37012987012987;852.0;43.0;12.0;45.0;835.2163742690059;46.0;40.093916666666686;6.1;7.2;8.0;10.7;0.8492324780679348;0.905537943471282;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
111;2686.0;31.0;53.7405607;86.8341415;215.0;0.6078488991706467;-2.3629576331477886;112.63141762452315;;77.2;33.27942679970165;214.4;-0.037728153359845;-1.0084633425104517;-0.0107066381156316;Груженный движется вперед;95;7530G;240;1452.0;63.0;78.0;792.0;32.797872340425535;784.0;34.0;860.0;45.36147186147186;852.0;43.0;12.0;45.0;835.2631578947369;46.0;40.332138888888906;6.1;7.6;10.3;8.4;0.8816426695821764;0.8537689090228103;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
112;2726.0;32.0;53.7408307;86.8345395;216.0;1.2618658686521784;-1.9917701719262322;113.21149425287565;;77.2;39.8757508412972;178.75;-0.0397675130009177;-1.017640460895279;-0.0224329560517997;Груженный движется вперед;95;7530G;240;1502.0;50.0;58.5;792.0;32.840425531914896;784.0;34.0;860.0;45.35281385281385;852.0;43.0;12.0;45.0;835.3099415204679;46.0;40.58040277777779;6.4;6.9;9.7;9.5;0.8768095723103214;0.7240801388356958;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
113;2773.0;33.0;53.7411114;86.8350762;217.0;0.6370991370419546;-1.8560815418850143;113.81072796935076;;77.2;47.17065711047289;238.175;-0.0499643112062812;-1.0074436626899157;-0.0112164780258998;Груженный движется вперед;95;7530G;240;1483.0;66.0;67.5;792.0;32.88297872340426;784.0;34.0;860.0;45.34415584415584;852.0;43.0;12.0;45.0;835.3567251461989;46.0;40.84504166666668;6.1;6.1;9.5;9.4;0.8069673470928247;0.5811879388740433;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
114;2809.0;32.0;53.7412903;86.8355367;217.0;2.1827773836980184;-1.7072214355736262;114.3593869731822;;76.8;36.27480482140225;284.9;-0.0387478331803813;-0.9890894259202612;-0.037728153359845;Груженный движется вперед;95;7530G;240;1593.0;74.0;74.5;792.0;32.92553191489362;784.0;34.0;860.0;45.33549783549783;852.0;43.0;12.0;45.0;835.4035087719299;46.0;41.16159722222224;6.2;6.6;10.1;9.4;0.621038049687612;0.44634783317898297;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
115;2853.0;30.0;53.7414621;86.8361437;218.0;3.224730889665904;-1.4183906964286481;114.83524904214772;;76.8;44.304684794933664;396.875;-0.0367084735393086;-0.9584990313041704;-0.0540430304884266;Груженный движется вперед;95;7530G;240;1726.5;96.0;97.0;792.0;32.96808510638298;784.0;34.0;860.0;45.32683982683983;852.0;43.0;12.0;45.0;835.4502923976609;46.0;41.71281250000001;6.6;9.6;10.6;10.2;0.5622689463594839;0.663560436559483;1;6.7;9.715;9.9;9.9;point_30%;4;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
116;2897.0;29.0;53.7417043;86.8366675;216.0;1.3624471068519552;-1.374926254182347;115.33026819923585;;76.8;43.77502890398638;360.425;-0.0122361578464362;-1.0074436626899157;-0.0239624757826042;Груженный движется вперед;95;7530G;240;1553.0;98.0;100.0;792.0;33.01063829787234;784.0;34.0;860.0;45.31818181818181;852.0;43.0;12.0;45.0;835.4970760233919;46.0;42.21340277777779;5.9;8.2;8.8;10.0;0.4087203795373834;0.9959912956326067;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
117;2933.0;31.0;53.741973;86.8369618;216.0;1.099460806209522;-1.1190812993923014;115.71570881226268;;76.4;35.63940636324635;124.625;-0.0061180789232181;-1.009483022330988;-0.0193739165901906;Груженный движется вперед;95;7530G;240;1354.5;39.0;52.0;792.0;33.0531914893617;784.0;34.0;860.0;45.30952380952381;852.0;43.0;12.0;45.0;835.5438596491229;46.0;42.35187500000001;6.1;7.3;8.5;10.2;0.16022605086322145;1.2785899491195472;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
118;2969.0;33.0;53.7422856;86.8371208;215.5;0.2591487606659141;-0.8002836440733427;115.93103448276077;;76.8;36.33948168786883;122.2875;-0.0290608748852859;-1.0140715815234018;-0.0045885591924135;Груженный движется вперед;95;7530G;240;1345.0;38.0;57.5;792.0;33.11702127659574;784.0;34.0;860.0;45.2965367965368;852.0;43.0;12.0;45.0;835.6140350877193;46.0;42.521718750000005;6.1;7.2;8.5;10.6;0.0741565024635223;1.3390279059396968;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
119;3018.0;34.0;53.7427116;86.8372908;216.0;-0.28849463156989796;-0.593186616491189;116.14099616858452;;76.8;48.72576291369306;73.15;-0.003059039461609;-1.012542061792597;0.0050983991026817;Груженный движется вперед;95;7530G;240;1248.0;23.5;36.0;792.0;33.180851063829785;784.0;34.0;860.0;45.28354978354979;852.0;43.0;12.0;45.0;835.6842105263158;46.0;42.62331597222223;6.2;7.4;9.2;10.3;-0.04000132303434728;1.4644939237801102;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
120;3067.0;32.0;53.7431489;86.8373697;215.0;-0.5351584961637109;-0.4302746942242707;116.26896551724354;;77.2;48.95719317425925;37.0;0.0122361578464362;-1.0370143774854697;0.0096869582950953;Груженный движется вперед;95;7530G;240;1303.5;13.0;21.0;792.0;33.223404255319146;784.0;34.0;860.0;45.27489177489177;852.0;43.0;12.0;45.0;835.7309941520468;46.0;42.664427083333344;7.0;8.3;9.5;9.8;-0.4304520947384781;1.5122435012101785;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
121;3105.0;29.0;53.7434899;86.8374035;213.0;-1.96099808764966;-0.40922776002744976;116.12873563218605;;77.6;38.02575542293688;41.15;0.0050983991026817;-1.012542061792597;0.0346691138982359;Груженный движется вперед;95;7530G;240;1300.0;15.0;23.0;792.0;33.265957446808514;784.0;34.0;860.0;45.26623376623377;852.0;43.0;12.0;45.0;835.7777777777778;46.0;42.69871875000001;6.5;7.9;8.0;10.9;-0.7611321707777032;1.4530638813967744;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
122;3137.0;27.0;53.7437779;86.8374611;215.0;-0.5431693743346001;-0.372607408122975;115.82452107279909;;77.6;32.284042838823986;40.75;0.0254919955134087;-0.9676761496889976;0.0091771183848271;Груженный движется вперед;95;7530G;240;1300.0;15.0;23.0;792.0;33.308510638297875;784.0845070422536;33.97887323943662;860.0;45.25757575757576;852.0;43.0;12.0;45.0;835.8245614035088;46.0;42.75531597222224;5.6;8.2;9.3;10.6;-1.0274343533998178;1.4500077977934895;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
123;3170.0;28.0;53.7440678;86.8375206;213.0;-3.174439275221012;-0.40261406068701017;115.39540229885272;;77.6;32.5089307941862;40.825;-0.0387478331803813;-1.0288569389211788;0.0571020699500356;Груженный движется вперед;95;7530G;240;1300.0;15.0;23.0;792.0;33.35106382978724;784.1971830985915;33.95070422535211;860.0;45.24891774891775;852.0;43.0;12.0;45.0;835.8713450292398;46.0;42.80067708333335;6.5;7.4;8.1;10.7;-1.343900251237048;1.401442492309775;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
124;3202.0;29.0;53.7443559;86.8376039;213.0;-3.498476156313912;-0.27208710989769436;114.77088122605575;;78.0;32.537172227254935;41.3;-0.0112164780258998;-0.9839910268175792;0.0601611094116447;Груженный движется вперед;95;7530G;240;1300.0;15.0;24.0;792.0;33.3936170212766;784.3098591549297;33.92253521126761;860.0;45.24025974025975;852.0;43.0;12.0;45.0;835.9181286549708;46.0;42.84656597222224;6.3;8.3;8.2;10.2;-1.700341293367549;1.4233082287850942;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
125;3237.0;29.0;53.7446636;86.8376812;213.0;-2.3379577675837253;-0.3354645599654254;113.90268199233928;;77.6;34.62955162834572;41.2;-0.0214132762312633;-1.023758539818497;0.0418068726419904;Груженный движется вперед;95;7530G;240;1300.0;15.0;24.0;792.0;33.43617021276596;784.4225352112676;33.894366197183096;860.0;45.23160173160173;852.0;43.0;12.0;45.0;835.9649122807018;46.0;42.892343750000016;6.3;8.0;8.6;10.4;-1.9393818367016618;1.4365380329424633;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
126;3270.0;30.0;53.7449622;86.8377494;213.0;-2.195926842509298;-0.38534472413987764;112.8551724137952;;77.6;33.54241701834358;41.45;0.003059039461609;-1.0105027021515245;0.0387478331803813;Груженный движется вперед;95;7530G;240;1300.0;15.0;24.0;792.0;33.47872340425532;784.5352112676056;33.86619718309859;860.0;45.222943722943725;852.0;43.0;12.0;45.0;836.0;46.0;42.93839930555557;6.4;8.0;7.9;10.6;-2.166178288039025;1.504851978087785;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
127;3306.0;29.0;53.7452792;86.8377848;214.0;-1.584621704827028;-0.5408515017453213;111.64827586207105;;77.2;35.36574558083076;41.900000000000006;-0.0010196798205363;-0.9952075048434792;0.0275313551544814;Груженный движется вперед;95;7530G;240;1300.0;15.0;24.0;792.0;33.52127659574468;784.6478873239437;33.83802816901408;860.0;45.21428571428572;852.0;43.0;12.0;45.0;836.0;46.0;42.98495486111113;6.3;8.0;8.5;9.8;-2.3245005427505103;1.4937186550849317;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
128;3342.0;29.0;53.7456031;86.8378271;213.0;-2.6048909122914923;-0.6432306574327934;110.30344827586411;;77.6;36.16436692375523;42.2;-0.0152951973080452;-1.0084633425104517;0.0458855919241358;Груженный движется вперед;95;7530G;240;1300.0;15.0;24.0;792.0;33.56382978723404;784.7605633802816;33.809859154929576;860.0;45.205627705627705;852.0;43.0;12.0;45.0;836.0;46.0;43.0201215277778;7.1;7.2;8.4;9.8;-2.3793439892150268;1.5252783623711421;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
129;3376.0;30.0;53.7459082;86.8378506;212.0;-1.7970604811789352;-0.8032607310900082;108.95632183908246;;77.6;33.9993673076372;42.6;0.0101967982053635;-1.0074436626899157;0.0316100744366268;Груженный движется вперед;95;7530G;240;1300.0;15.0;24.0;792.0;33.6063829787234;784.8732394366198;33.78169014084507;860.0;45.1969696969697;852.0;43.0;12.0;45.0;836.0;46.0;43.07928819444447;7.2;9.4;8.6;10.4;-2.2133727399832717;1.4618433877758927;1;6.7;9.715;9.9;9.9;point_30%;5;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
130;3411.0;30.0;53.7462223;86.8379087;213.0;-0.7529322666391712;-0.886462055260043;107.70114942528934;;77.6;35.174613640289536;41.85;-0.020393596410727;-1.0084633425104517;0.0132558376669725;Груженный движется вперед;95;7530G;240;1300.0;15.0;24.0;792.0;33.648936170212764;784.9859154929577;33.75352112676056;860.0;45.188311688311686;852.0;43.0;12.0;45.0;836.0;46.0;43.12578819444447;6.3;7.3;8.7;10.0;-2.1208443969464197;1.5432726328305695;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
131;3447.0;31.0;53.7465445;86.8379237;213.0;-2.485447734302355;-0.9263317496094307;106.5509578544081;;77.6;35.881337533005;42.2;-0.0346691138982359;-0.986030386458652;0.0428265524625267;Груженный движется вперед;95;7530G;240;1300.0;15.0;24.0;792.0;33.691489361702125;785.0985915492957;33.725352112676056;860.0;45.17965367965368;852.0;43.0;12.0;45.0;836.0;46.0;43.17267708333336;7.0;7.3;8.0;10.7;-2.026834729247499;1.4503195295954805;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
132;3483.0;31.0;53.7468664;86.8379896;214.0;-3.704964555521433;-1.105301272352497;105.41226053640041;;77.6;36.095996698968136;42.0;-0.040787192821454;-1.0227388599979603;0.0662791883348628;Груженный движется вперед;95;7530G;240;1300.0;15.0;24.0;792.0;33.734042553191486;785.2112676056338;33.69718309859155;860.0;45.17099567099567;852.0;43.0;12.0;45.0;836.0;46.0;43.21934375000002;6.5;7.4;8.7;9.8;-2.0374111422069445;1.459432727820273;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
133;3518.0;33.0;53.7471821;86.8380493;214.0;-0.7653892511822489;-1.1198106280152158;104.21532567050002;;77.6;35.36321812506407;41.8;-0.0142755174875089;-0.99214846538187;0.0132558376669725;Груженный движется вперед;95;7530G;240;1300.0;15.0;24.0;792.0;33.776595744680854;785.3239436619718;33.66901408450704;860.0;45.16233766233766;852.0;43.0;12.0;45.0;836.0;46.0;43.25417708333335;7.0;7.6;8.1;10.3;-1.8967705519430313;1.3162487640712675;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
134;3555.0;33.0;53.7475021;86.8381901;214.0;-1.338984040720716;-1.0359000595471373;103.04904214559578;;78.0;36.8089317842454;41.8;-0.0020393596410727;-1.00336494340777;0.023452635872336;Груженный движется вперед;95;7530G;240;1300.0;15.0;24.0;792.0;33.819148936170215;785.4366197183099;33.640845070422536;860.0;45.15367965367965;852.0;43.0;12.0;45.0;836.0;46.0;43.3006215277778;6.1;7.7;7.9;10.8;-1.6765506809404926;1.2720714554670067;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
135;3593.0;33.0;53.7478226;86.838357;213.0;-2.7646002919401678;-0.979074280943283;101.983141762454;;78.0;37.331846543136734;41.975;-0.0061180789232181;-1.0135617416131335;0.0489446313857448;Груженный движется вперед;95;7530G;240;1300.0;15.0;24.0;792.0;33.861702127659576;785.5492957746478;33.61267605633803;860.0;45.14502164502164;852.0;43.0;12.0;45.0;836.0;46.0;43.347260416666686;6.4;7.7;8.7;9.7;-1.5942664960504072;1.1119984957096805;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
136;3631.0;33.0;53.7481335;86.8386167;215.0;-1.5025533653108174;-0.7746880683634305;100.95708812260725;;77.6;38.60183442012458;39.925;-0.0499643112062812;-1.009483022330988;0.0265116753339451;Груженный движется вперед;95;7530G;240;1303.0;14.0;23.0;792.0;33.90425531914894;785.661971830986;33.58450704225352;860.0;45.13636363636364;852.0;43.0;12.0;45.0;836.0;46.0;43.391621527777794;7.1;7.5;9.2;9.7;-1.5156129630364055;0.9229353680444126;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
137;3669.0;31.0;53.7484079;86.8389679;214.0;-0.29642581409743407;-0.743549342443163;99.97854406130455;;77.6;38.30893290053935;41.45;-0.0295707147955541;-0.9850107066381156;0.0050983991026817;Груженный движется вперед;95;7530G;240;1300.0;15.0;24.0;792.0;33.9468085106383;785.7746478873239;33.556338028169016;860.0;45.12770562770562;852.0;43.0;12.0;45.0;836.0;46.0;43.44919097222224;7.0;7.4;8.2;10.2;-1.4993809292914133;0.8457311810374102;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
138;3708.0;32.0;53.7486647;86.8393527;214.0;-1.6059952003912297;-0.6757869136039848;98.99003831417807;;77.6;38.19515039964096;41.575;-0.003059039461609;-0.9819516671765066;0.0275313551544814;Груженный движется вперед;95;7530G;240;1300.0;15.0;24.0;792.0;33.98936170212766;785.887323943662;33.52816901408451;860.0;45.11904761904762;852.0;43.0;12.0;45.0;836.0;46.0;43.495385416666686;6.0;8.0;8.8;9.8;-1.5597720467480638;0.843391498953275;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
139;3745.0;33.0;53.7489179;86.8397339;215.0;-0.5161135545561245;-0.5815801945488764;97.91340996168765;;77.6;37.73804268701406;41.3;-0.0142755174875089;-1.0186601407158151;0.0091771183848271;Груженный движется вперед;95;7530G;240;1300.0;15.0;24.0;792.0;34.03191489361702;786.0;33.5;860.0;45.11038961038961;852.0;43.0;12.0;45.0;836.0;46.0;43.541274305555575;7.2;8.2;8.2;10.7;-1.6155703779856303;0.9588803453476399;1;6.7;6.7;9.9;9.9;-;0;6.7;9.9;0.0;0;0;-;0.0;0;0;0.0;0.0
